user_id,age,gender,country,education,job_title,years_experience
12083,18-21,Woman,India,Master’s degree,Machine Learning Engineer,5-10 years
12084,18-21,Man,India,Bachelor’s degree,Student,3-5 years
12085,35-39,Man,Spain,Doctoral degree,Data Scientist,5-10 years
12086,25-29,Woman,India,Bachelor’s degree,Data Scientist,< 1 years
12087,22-24,Man,China,Master’s degree,Student,1-3 years
12088,18-21,Man,India,Bachelor’s degree,Student,1-3 years
12089,18-21,Man,India,Bachelor’s degree,Student,1-3 years
12090,25-29,Woman,Nigeria,Some college/university study without earning a bachelor’s degree,Data Scientist,1-3 years
12091,30-34,Man,India,I prefer not to answer,Software Engineer,5-10 years
12092,18-21,Man,Russia,Bachelor’s degree,Student,< 1 years
12093,30-34,Man,India,Master’s degree,Machine Learning Engineer,5-10 years
12094,25-29,Man,Turkey,Bachelor’s degree,Data Scientist,3-5 years
12095,30-34,Man,United States of America,Some college/university study without earning a bachelor’s degree,Software Engineer,3-5 years
12096,22-24,Woman,India,Master’s degree,Student,1-3 years
12097,25-29,Man,Pakistan,Master’s degree,Software Engineer,3-5 years
12098,18-21,Man,India,Bachelor’s degree,Software Engineer,< 1 years
12099,18-21,Man,India,Bachelor’s degree,Student,< 1 years
12100,30-34,Man,Other,Master’s degree,Data Analyst,1-3 years
12101,50-54,Woman,Turkey,Professional doctorate,Research Scientist,5-10 years
12102,25-29,Man,United States of America,Master’s degree,Machine Learning Engineer,5-10 years
12103,35-39,Woman,Russia,Master’s degree,Data Scientist,< 1 years
12104,25-29,Man,Nepal,Master’s degree,Program/Project Manager,< 1 years
12105,25-29,Man,Kenya,Master’s degree,Data Scientist,1-3 years
12106,25-29,Man,Other,Bachelor’s degree,Statistician,I have never written code
12107,18-21,Man,India,Master’s degree,Data Scientist,1-3 years
12108,18-21,Man,India,Bachelor’s degree,Student,5-10 years
12109,18-21,Man,India,Bachelor’s degree,Student,< 1 years
12110,45-49,Man,Spain,Master’s degree,Other,20+ years
12111,30-34,Man,China,Bachelor’s degree,Data Scientist,10-20 years
12112,18-21,Man,India,Master’s degree,Student,< 1 years
12113,22-24,Man,Italy,Doctoral degree,Machine Learning Engineer,3-5 years
12114,22-24,Man,India,Bachelor’s degree,Student,1-3 years
12115,22-24,Man,Poland,Master’s degree,Student,5-10 years
12116,22-24,Woman,India,Master’s degree,Currently not employed,3-5 years
12117,35-39,Woman,India,Bachelor’s degree,Data Analyst,I have never written code
12118,45-49,Man,United States of America,Master’s degree,Other,1-3 years
12119,25-29,Man,India,Master’s degree,Software Engineer,1-3 years
12120,25-29,Woman,Singapore,Bachelor’s degree,Currently not employed,< 1 years
12121,25-29,Man,South Korea,Bachelor’s degree,Currently not employed,1-3 years
12122,22-24,Woman,Other,Bachelor’s degree,Other,< 1 years
12123,30-34,Man,United States of America,Bachelor’s degree,Statistician,10-20 years
12124,18-21,Woman,India,Bachelor’s degree,Student,1-3 years
12125,18-21,Man,India,Bachelor’s degree,Student,1-3 years
12126,22-24,Man,Bangladesh,Bachelor’s degree,Student,3-5 years
12127,40-44,Man,France,Master’s degree,Other,5-10 years
12128,22-24,Man,Philippines,Bachelor’s degree,Machine Learning Engineer,3-5 years
12129,30-34,Man,Russia,Master’s degree,Machine Learning Engineer,3-5 years
12130,30-34,Man,Nigeria,Doctoral degree,Research Scientist,1-3 years
12131,22-24,Prefer not to say,United States of America,Master’s degree,Student,3-5 years
12132,35-39,Man,Saudi Arabia,Doctoral degree,Student,< 1 years
12133,30-34,Man,China,Master’s degree,Currently not employed,5-10 years
12134,22-24,Man,India,Bachelor’s degree,Currently not employed,1-3 years
12135,22-24,Man,India,Some college/university study without earning a bachelor’s degree,Data Scientist,1-3 years
12136,45-49,Man,South Korea,Bachelor’s degree,Currently not employed,10-20 years
12137,50-54,Woman,Spain,Bachelor’s degree,Data Scientist,< 1 years
12138,50-54,Man,United Kingdom of Great Britain and Northern Ireland,Some college/university study without earning a bachelor’s degree,Student,10-20 years
12139,60-69,Man,Canada,Master’s degree,Other,20+ years
12140,40-44,Man,India,Bachelor’s degree,Business Analyst,3-5 years
12141,45-49,Man,United States of America,Master’s degree,Program/Project Manager,20+ years
12142,22-24,Man,India,Bachelor’s degree,Data Engineer,1-3 years
12143,25-29,Man,India,Master’s degree,Machine Learning Engineer,5-10 years
12144,45-49,Man,Japan,Master’s degree,Software Engineer,10-20 years
12145,18-21,Man,India,Bachelor’s degree,Student,< 1 years
12146,30-34,Man,Colombia,Master’s degree,Data Scientist,10-20 years
12147,22-24,Man,Indonesia,Master’s degree,Business Analyst,3-5 years
12148,55-59,Man,United States of America,Master’s degree,Data Scientist,10-20 years
12149,18-21,Man,India,Bachelor’s degree,Machine Learning Engineer,1-3 years
12150,25-29,Man,Japan,Some college/university study without earning a bachelor’s degree,Software Engineer,< 1 years
12151,22-24,Woman,India,Bachelor’s degree,Student,1-3 years
12152,30-34,Man,Singapore,Bachelor’s degree,DBA/Database Engineer,10-20 years
12153,55-59,Man,Brazil,Bachelor’s degree,Data Engineer,20+ years
12154,22-24,Man,Bangladesh,Professional doctorate,Machine Learning Engineer,3-5 years
12155,30-34,Man,"Iran, Islamic Republic of...",Master’s degree,Student,1-3 years
12156,25-29,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Machine Learning Engineer,10-20 years
12157,40-44,Man,India,Master’s degree,Data Scientist,1-3 years
12158,22-24,Man,India,Bachelor’s degree,Business Analyst,1-3 years
12159,25-29,Man,United States of America,Bachelor’s degree,Currently not employed,3-5 years
12160,25-29,Man,India,Master’s degree,Currently not employed,1-3 years
12161,18-21,Man,China,Some college/university study without earning a bachelor’s degree,Student,< 1 years
12162,25-29,Prefer not to say,Poland,Bachelor’s degree,Software Engineer,5-10 years
12163,18-21,Man,India,Bachelor’s degree,Student,1-3 years
12164,22-24,Man,Egypt,Master’s degree,Currently not employed,1-3 years
12165,30-34,Man,China,Master’s degree,Machine Learning Engineer,3-5 years
12166,22-24,Woman,India,Master’s degree,Student,< 1 years
12167,40-44,Man,Peru,Bachelor’s degree,Other,1-3 years
12168,25-29,Man,United States of America,Bachelor’s degree,Data Scientist,5-10 years
12169,18-21,Man,Ghana,Bachelor’s degree,Student,< 1 years
12170,25-29,Man,Pakistan,Master’s degree,Student,1-3 years
12171,35-39,Man,Japan,Master’s degree,Other,< 1 years
12172,45-49,Man,United States of America,Doctoral degree,Other,< 1 years
12173,30-34,Man,Russia,Master’s degree,Other,< 1 years
12174,18-21,Man,India,Bachelor’s degree,Student,1-3 years
12175,30-34,Woman,India,Master’s degree,Data Analyst,< 1 years
12176,30-34,Man,India,Master’s degree,Student,3-5 years
12177,22-24,Woman,India,Master’s degree,Machine Learning Engineer,1-3 years
12178,35-39,Woman,India,Master’s degree,Data Scientist,10-20 years
12179,45-49,Man,Egypt,Doctoral degree,Product Manager,< 1 years
12180,18-21,Woman,India,Master’s degree,Student,< 1 years
12181,22-24,Woman,Belgium,Master’s degree,Student,< 1 years
12182,35-39,Woman,Switzerland,Bachelor’s degree,Business Analyst,1-3 years
12183,40-44,Man,India,Doctoral degree,Other,I have never written code
12184,22-24,Man,United States of America,Master’s degree,Business Analyst,< 1 years
12185,18-21,Man,India,No formal education past high school,Student,< 1 years
12186,35-39,Man,Peru,Doctoral degree,Program/Project Manager,5-10 years
12187,22-24,Man,Ecuador,Doctoral degree,Machine Learning Engineer,< 1 years
12188,45-49,Man,United States of America,Doctoral degree,Other,5-10 years
12189,30-34,Man,India,Master’s degree,Data Analyst,3-5 years
12190,60-69,Man,Other,Master’s degree,Program/Project Manager,20+ years
12191,25-29,Man,India,Bachelor’s degree,Other,1-3 years
12192,50-54,Man,United States of America,Doctoral degree,Currently not employed,20+ years
12193,35-39,Man,Brazil,Master’s degree,Program/Project Manager,20+ years
12194,30-34,Man,India,Bachelor’s degree,Software Engineer,1-3 years
12195,18-21,Woman,India,Bachelor’s degree,Data Scientist,< 1 years
12196,45-49,Man,Italy,Some college/university study without earning a bachelor’s degree,Software Engineer,20+ years
12197,35-39,Man,United States of America,Master’s degree,Product Manager,1-3 years
12198,18-21,Man,India,Master’s degree,Student,1-3 years
12199,25-29,Man,Indonesia,Bachelor’s degree,Currently not employed,1-3 years
12200,25-29,Man,Other,Bachelor’s degree,Currently not employed,5-10 years
12201,30-34,Woman,India,Bachelor’s degree,DBA/Database Engineer,I have never written code
12202,25-29,Woman,South Korea,Doctoral degree,Data Scientist,3-5 years
12203,22-24,Man,India,Master’s degree,Business Analyst,1-3 years
12204,22-24,Woman,India,Bachelor’s degree,Data Analyst,< 1 years
12205,30-34,Woman,United Arab Emirates,Master’s degree,Data Engineer,5-10 years
12206,60-69,Man,Germany,Master’s degree,Other,5-10 years
12207,22-24,Man,Canada,Some college/university study without earning a bachelor’s degree,Student,3-5 years
12208,22-24,Man,India,Master’s degree,Student,< 1 years
12209,22-24,Woman,Malaysia,Bachelor’s degree,Data Analyst,1-3 years
12210,18-21,Man,India,Bachelor’s degree,Machine Learning Engineer,< 1 years
12211,35-39,Man,India,Bachelor’s degree,Data Scientist,3-5 years
12212,35-39,Man,Brazil,Bachelor’s degree,Data Scientist,3-5 years
12213,18-21,Man,India,Bachelor’s degree,Student,< 1 years
12214,25-29,Man,Bangladesh,Master’s degree,Software Engineer,5-10 years
12215,25-29,Man,France,Master’s degree,Data Scientist,5-10 years
12216,22-24,Man,United States of America,Bachelor’s degree,Student,1-3 years
12217,25-29,Man,India,Master’s degree,Data Scientist,5-10 years
12218,45-49,Man,India,Master’s degree,Program/Project Manager,I have never written code
12219,55-59,Man,Other,Bachelor’s degree,Other,1-3 years
12220,22-24,Man,Bangladesh,Bachelor’s degree,Student,1-3 years
12221,45-49,Woman,United States of America,Some college/university study without earning a bachelor’s degree,Data Analyst,< 1 years
12222,45-49,Man,United States of America,Master’s degree,Data Scientist,1-3 years
12223,22-24,Man,Turkey,Bachelor’s degree,Student,1-3 years
12224,25-29,Man,India,Bachelor’s degree,Data Scientist,1-3 years
12225,25-29,Woman,India,Master’s degree,Software Engineer,3-5 years
12226,18-21,Man,Viet Nam,Bachelor’s degree,Machine Learning Engineer,1-3 years
12227,35-39,Man,Other,Bachelor’s degree,Software Engineer,10-20 years
12228,18-21,Man,Indonesia,Some college/university study without earning a bachelor’s degree,Student,< 1 years
12229,60-69,Man,Germany,Master’s degree,Machine Learning Engineer,20+ years
12230,22-24,Man,Indonesia,Bachelor’s degree,Student,1-3 years
12231,30-34,Man,Germany,Master’s degree,Statistician,5-10 years
12232,22-24,Man,Italy,Some college/university study without earning a bachelor’s degree,Program/Project Manager,3-5 years
12233,25-29,Man,India,Master’s degree,Data Engineer,3-5 years
12234,18-21,Woman,South Korea,No formal education past high school,Data Scientist,I have never written code
12235,40-44,Man,Other,Doctoral degree,Data Scientist,10-20 years
12236,30-34,Man,United Arab Emirates,Bachelor’s degree,Data Scientist,< 1 years
12237,35-39,Man,Japan,Doctoral degree,Currently not employed,5-10 years
12238,55-59,Man,Morocco,Doctoral degree,Other,1-3 years
12239,35-39,Man,Poland,Master’s degree,Data Scientist,5-10 years
12240,18-21,Man,India,Some college/university study without earning a bachelor’s degree,Student,1-3 years
12241,18-21,Man,Peru,Some college/university study without earning a bachelor’s degree,Student,< 1 years
12242,30-34,Man,Kenya,Some college/university study without earning a bachelor’s degree,Software Engineer,1-3 years
12243,22-24,Man,Nigeria,Master’s degree,Machine Learning Engineer,1-3 years
12244,18-21,Man,India,Bachelor’s degree,Student,< 1 years
12245,18-21,Woman,India,Bachelor’s degree,Student,1-3 years
12246,35-39,Woman,France,Doctoral degree,Data Scientist,10-20 years
12247,18-21,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Other,1-3 years
12248,22-24,Man,Brazil,Bachelor’s degree,Data Analyst,1-3 years
12249,40-44,Man,Spain,Doctoral degree,Other,20+ years
12250,40-44,Woman,South Korea,Professional doctorate,Data Scientist,5-10 years
12251,22-24,Man,Greece,Master’s degree,Research Scientist,1-3 years
12252,30-34,Man,United States of America,Bachelor’s degree,Other,3-5 years
12253,40-44,Man,Brazil,Bachelor’s degree,Other,< 1 years
12254,22-24,Man,India,Bachelor’s degree,Business Analyst,I have never written code
12255,60-69,Man,Israel,Master’s degree,Other,20+ years
12256,55-59,Man,Poland,Master’s degree,Data Engineer,10-20 years
12257,25-29,Man,Other,Some college/university study without earning a bachelor’s degree,Student,< 1 years
12258,25-29,Man,Indonesia,Master’s degree,Other,< 1 years
12259,30-34,Man,India,Bachelor’s degree,Data Engineer,10-20 years
12260,18-21,Man,India,Bachelor’s degree,Machine Learning Engineer,< 1 years
12261,45-49,Man,Other,Bachelor’s degree,Software Engineer,20+ years
12262,22-24,Prefer not to say,Ireland,Master’s degree,Student,1-3 years
12263,18-21,Man,Philippines,Some college/university study without earning a bachelor’s degree,Software Engineer,< 1 years
12264,22-24,Man,India,Bachelor’s degree,Currently not employed,< 1 years
12265,18-21,Woman,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Student,1-3 years
12266,40-44,Man,India,Master’s degree,Program/Project Manager,5-10 years
12267,40-44,Woman,Germany,Master’s degree,Currently not employed,3-5 years
12268,30-34,Woman,India,Professional doctorate,Currently not employed,3-5 years
12269,18-21,Man,Other,Bachelor’s degree,Machine Learning Engineer,1-3 years
12270,25-29,Man,Pakistan,Bachelor’s degree,Data Analyst,3-5 years
12271,40-44,Prefer not to say,Belgium,Master’s degree,Machine Learning Engineer,20+ years
12272,18-21,Man,Austria,Bachelor’s degree,Student,3-5 years
12273,18-21,Man,Malaysia,Bachelor’s degree,Student,1-3 years
12274,25-29,Man,India,Master’s degree,Student,1-3 years
12275,22-24,Man,Nigeria,Bachelor’s degree,Data Scientist,3-5 years
12276,55-59,Man,Japan,I prefer not to answer,Currently not employed,20+ years
12277,25-29,Prefer not to say,India,Bachelor’s degree,Software Engineer,5-10 years
12278,25-29,Man,Portugal,Doctoral degree,Research Scientist,5-10 years
12279,22-24,Man,Israel,Bachelor’s degree,Student,3-5 years
12280,22-24,Woman,Taiwan,Master’s degree,Student,1-3 years
12281,18-21,Man,India,Bachelor’s degree,Student,1-3 years
12282,22-24,Man,Portugal,Master’s degree,Business Analyst,< 1 years
12283,70+,Woman,United States of America,Bachelor’s degree,Data Scientist,10-20 years
12284,35-39,Man,United Kingdom of Great Britain and Northern Ireland,Master’s degree,Data Scientist,5-10 years
12285,18-21,Man,China,Bachelor’s degree,Student,1-3 years
12286,25-29,Man,Greece,Master’s degree,Data Analyst,1-3 years
12287,50-54,Woman,India,Doctoral degree,Other,1-3 years
12288,40-44,Man,Greece,Master’s degree,Business Analyst,< 1 years
12289,22-24,Man,India,Doctoral degree,Student,1-3 years
12290,30-34,Woman,United States of America,Master’s degree,Data Engineer,5-10 years
